sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
13153,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916,4,,,,,
13154,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13155,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762,4,,,,,
13156,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13157,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745,4,,,,,
13158,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762,4,,,,,
13159,0.0843,0.1046,0.0822,0.1217,0.262,0.2984,0.3122,0.3086,0.1404,0.0792,4,,,,,
13160,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786,4,,,,,
13161,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786,4,,,,,
13162,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776,4,,,,,
13163,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745,4,,,,,
13164,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13165,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165,4,,,,,
13166,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13167,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087,4,,,,,
13168,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797,4,,,,,
13169,0.0908,0.1158,0.0991,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049,4,,,,,
13170,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762,4,,,,,
13171,0.0864,0.1036,0.0852,0.1189,0.2675,0.3111,0.3206,0.324,0.1404,0.0753,4,,,,,
13172,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916,4,,,,,
13173,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718,4,,,,,
13174,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087,4,,,,,
13175,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756,4,,,,,
13176,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797,4,,,,,
13177,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13178,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762,4,,,,,
13179,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786,4,,,,,
13180,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13181,0.0845,0.1044,0.0774,0.1164,0.2795,0.332,0.3528,0.3427,0.1422,0.0756,4,,,,,
13182,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786,4,,,,,
13183,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762,4,,,,,
13184,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745,4,,,,,
13185,0.0861,0.1042,0.0815,0.1312,0.2628,0.3101,0.3394,0.3119,0.1601,0.1049,4,,,,,
13186,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745,4,,,,,
13187,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786,4,,,,,
13188,0.0905,0.1066,0.0903,0.1245,0.2538,0.2972,0.3042,0.3049,0.1521,0.0916,4,,,,,
13189,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756,4,,,,,
13190,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745,4,,,,,
13191,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797,4,,,,,
13192,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087,4,,,,,
13193,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916,4,,,,,
13194,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718,4,,,,,
13195,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786,4,,,,,
13196,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776,4,,,,,
13197,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745,4,,,,,
13198,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13199,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13200,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776,4,,,,,
13201,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762,4,,,,,
13202,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762,4,,,,,
13203,0.0866,0.1086,0.085,0.1335,0.2614,0.2988,0.326,0.3088,0.1692,0.1165,4,,,,,
13204,0.0933,0.1194,0.1078,0.1369,0.2636,0.3049,0.315,0.3125,0.1678,0.1087,4,,,,,
13205,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13206,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786,4,,,,,
13207,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756,4,,,,,
13208,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753,4,,,,,
13209,0.0828,0.1046,0.0852,0.1183,0.264,0.3095,0.3072,0.3137,0.1402,0.0797,4,,,,,
13210,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776,4,,,,,
13211,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13212,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13213,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13214,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916,4,,,,,
13215,0.0849,0.1062,0.0836,0.1217,0.262,0.2984,0.316,0.3086,0.1404,0.0792,4,,,,,
13216,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13217,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776,4,,,,,
13218,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786,4,,,,,
13219,0.0881,0.112,0.0976,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049,4,,,,,
13220,0.0983,0.1164,0.1062,0.1369,0.2636,0.3049,0.3198,0.3125,0.1678,0.1087,4,,,,,
13221,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13222,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797,4,,,,,
13223,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762,4,,,,,
13224,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786,4,,,,,
13225,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745,4,,,,,
13226,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756,4,,,,,
13227,0.0857,0.1082,0.0821,0.1214,0.2643,0.3057,0.3144,0.3084,0.1436,0.0783,4,,,,,
13228,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916,4,,,,,
13229,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786,4,,,,,
13230,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13231,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13232,0.0849,0.1062,0.0836,0.1217,0.262,0.2984,0.316,0.3086,0.1404,0.0792,4,,,,,
13233,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762,4,,,,,
13234,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762,4,,,,,
13235,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776,4,,,,,
13236,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786,4,,,,,
13237,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776,4,,,,,
13238,0.0854,0.1064,0.0833,0.1245,0.2538,0.2972,0.314,0.3049,0.1521,0.0916,4,,,,,
13239,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797,4,,,,,
13240,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753,4,,,,,
13241,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165,4,,,,,
13242,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165,4,,,,,
13243,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762,4,,,,,
13244,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776,4,,,,,
13245,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786,4,,,,,
13246,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049,4,,,,,
13247,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756,4,,,,,
13248,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786,4,,,,,
13249,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756,4,,,,,
13250,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776,4,,,,,
13251,0.0367,0.057,0.0417,0.0757,0.2539,0.3424,0.3536,0.3455,0.1241,0.0667,4,,,,,
13252,0.0474,0.0625,0.0523,0.0879,0.2379,0.3122,0.3342,0.3164,0.1372,0.0844,4,,,,,
13253,0.0403,0.0622,0.0475,0.0723,0.2476,0.3318,0.3326,0.3422,0.1247,0.0657,4,,,,,
13254,0.0402,0.0604,0.0445,0.076,0.2498,0.3249,0.3318,0.3496,0.1274,0.0684,4,,,,,
13255,0.0367,0.0541,0.0368,0.0736,0.2646,0.3626,0.4002,0.3801,0.1249,0.0657,4,,,,,
13256,0.0378,0.0561,0.0419,0.0934,0.2568,0.3457,0.3969,0.3445,0.1601,0.1134,4,,,,,
13257,0.0392,0.0596,0.0444,0.0757,0.2637,0.359,0.3562,0.3735,0.1269,0.0656,4,,,,,
13258,0.0401,0.0592,0.0436,0.0753,0.2711,0.3676,0.3814,0.377,0.1325,0.0668,4,,,,,
13259,0.0398,0.0586,0.0436,0.0965,0.2538,0.3289,0.3864,0.3381,0.1617,0.1116,4,,,,,
13260,0.0392,0.0596,0.0444,0.0757,0.2637,0.359,0.3562,0.3735,0.1269,0.0656,4,,,,,
13261,0.0404,0.0595,0.0403,0.0757,0.2539,0.3424,0.3614,0.3455,0.1241,0.0667,4,,,,,
13262,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13263,0.0417,0.0609,0.0426,0.0708,0.2521,0.3378,0.3597,0.3415,0.1161,0.0615,4,,,,,
13264,0.039,0.0566,0.0422,0.0736,0.2646,0.3626,0.388,0.3801,0.1249,0.0657,4,,,,,
13265,0.0431,0.0588,0.0451,0.076,0.2498,0.3249,0.3462,0.3496,0.1274,0.0684,4,,,,,
13266,0.0402,0.0604,0.0445,0.0763,0.2765,0.3854,0.4005,0.3919,0.1441,0.0722,4,,,,,
13267,0.0403,0.0622,0.0475,0.0723,0.2476,0.3318,0.3326,0.3422,0.1247,0.0657,4,,,,,
13268,0.039,0.0566,0.0422,0.0736,0.2646,0.3626,0.388,0.3801,0.1249,0.0657,4,,,,,
13269,0.0402,0.0604,0.0445,0.076,0.2498,0.3249,0.3318,0.3496,0.1274,0.0684,4,,,,,
13270,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13271,0.039,0.0624,0.0454,0.0703,0.268,0.3665,0.3934,0.382,0.1231,0.0598,4,,,,,
13272,0.0401,0.0592,0.0436,0.0753,0.2711,0.3676,0.3814,0.377,0.1325,0.0668,4,,,,,
13273,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13274,0.0384,0.0581,0.0413,0.0703,0.268,0.3665,0.3939,0.382,0.1231,0.0598,4,,,,,
13275,0.039,0.0566,0.0422,0.0736,0.2646,0.3626,0.388,0.3801,0.1249,0.0657,4,,,,,
13276,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13277,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13278,0.0464,0.0603,0.0444,0.0723,0.2476,0.3318,0.3396,0.3422,0.1247,0.0657,4,,,,,
13279,0.0384,0.0581,0.0413,0.0703,0.268,0.3665,0.3939,0.382,0.1231,0.0598,4,,,,,
13280,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13281,0.0367,0.057,0.0417,0.0757,0.2539,0.3424,0.3536,0.3455,0.1241,0.0667,4,,,,,
13282,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13283,0.0402,0.0604,0.0445,0.0763,0.2765,0.3854,0.4005,0.3919,0.1441,0.0722,4,,,,,
13284,0.0398,0.0586,0.0448,0.0962,0.2372,0.3039,0.348,0.3192,0.151,0.1016,4,,,,,
13285,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13286,0.041,0.0584,0.0463,0.0962,0.2372,0.3039,0.3444,0.3192,0.151,0.1016,4,,,,,
13287,0.043,0.0616,0.048,0.0703,0.268,0.3665,0.3686,0.382,0.1231,0.0598,4,,,,,
13288,0.041,0.0584,0.0463,0.0962,0.2372,0.3039,0.3444,0.3192,0.151,0.1016,4,,,,,
13289,0.0398,0.0586,0.0448,0.0962,0.2372,0.3039,0.348,0.3192,0.151,0.1016,4,,,,,
13290,0.04,0.0605,0.0436,0.0757,0.2539,0.3424,0.3614,0.3455,0.1241,0.0667,4,,,,,
13291,0.0403,0.0622,0.0475,0.0723,0.2476,0.3318,0.3326,0.3422,0.1247,0.0657,4,,,,,
13292,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13293,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13294,0.0402,0.0604,0.0445,0.076,0.2498,0.3249,0.3318,0.3496,0.1274,0.0684,4,,,,,
13295,0.0381,0.0585,0.04,0.0729,0.2722,0.3762,0.4033,0.3924,0.1267,0.0659,4,,,,,
13296,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13297,0.0599,0.0777,0.0767,0.0965,0.2538,0.3289,0.3369,0.3381,0.1617,0.1116,4,,,,,
13298,0.0384,0.0581,0.0413,0.0703,0.268,0.3665,0.3939,0.382,0.1231,0.0598,4,,,,,
13299,0.039,0.0624,0.0454,0.0703,0.268,0.3665,0.3934,0.382,0.1231,0.0598,4,,,,,
13300,0.041,0.0603,0.0448,0.0723,0.2476,0.3318,0.3296,0.3422,0.1247,0.0657,4,,,,,
13301,0.0437,0.0619,0.0494,0.0723,0.2476,0.3318,0.345,0.3422,0.1247,0.0657,4,,,,,
13302,0.0426,0.0595,0.0436,0.0708,0.2521,0.3378,0.3548,0.3415,0.1161,0.0615,4,,,,,
13303,0.0527,0.075,0.0681,0.0879,0.2379,0.3122,0.309,0.3164,0.1372,0.0844,4,,,,,
13304,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13305,0.0403,0.0626,0.0464,0.0965,0.2538,0.3289,0.3598,0.3381,0.1617,0.1116,4,,,,,
13306,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13307,0.041,0.0584,0.0463,0.0962,0.2372,0.3039,0.3444,0.3192,0.151,0.1016,4,,,,,
13308,0.0599,0.0777,0.0767,0.0965,0.2538,0.3289,0.3369,0.3381,0.1617,0.1116,4,,,,,
13309,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13310,0.038,0.0604,0.0414,0.0781,0.2719,0.3729,0.3737,0.3803,0.1354,0.0711,4,,,,,
13311,0.0402,0.0604,0.0445,0.076,0.2498,0.3249,0.3318,0.3496,0.1274,0.0684,4,,,,,
13312,0.0402,0.0604,0.0442,0.0703,0.268,0.3665,0.3694,0.382,0.1231,0.0598,4,,,,,
13313,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13314,0.0411,0.0608,0.0457,0.0781,0.2608,0.3499,0.378,0.3595,0.1298,0.0662,4,,,,,
13315,0.0387,0.0572,0.0422,0.0757,0.2637,0.359,0.379,0.3735,0.1269,0.0656,4,,,,,
13316,0.043,0.0616,0.048,0.0703,0.268,0.3665,0.3686,0.382,0.1231,0.0598,4,,,,,
13317,0.0387,0.0572,0.0422,0.0757,0.2637,0.359,0.379,0.3735,0.1269,0.0656,4,,,,,
13318,0.0417,0.0609,0.0426,0.0708,0.2521,0.3378,0.3597,0.3415,0.1161,0.0615,4,,,,,
13319,0.0381,0.0585,0.04,0.0729,0.2722,0.3762,0.4033,0.3924,0.1267,0.0659,4,,,,,
13320,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13321,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13322,0.0415,0.0614,0.0487,0.0879,0.2379,0.3122,0.3289,0.3164,0.1372,0.0844,4,,,,,
13323,0.041,0.0584,0.0463,0.0962,0.2372,0.3039,0.3444,0.3192,0.151,0.1016,4,,,,,
13324,0.041,0.0603,0.0448,0.0723,0.2476,0.3318,0.3296,0.3422,0.1247,0.0657,4,,,,,
13325,0.0367,0.057,0.0417,0.0757,0.2539,0.3424,0.3536,0.3455,0.1241,0.0667,4,,,,,
13326,0.0378,0.0561,0.0419,0.0934,0.2568,0.3457,0.3969,0.3445,0.1601,0.1134,4,,,,,
13327,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13328,0.0474,0.0625,0.0523,0.0879,0.2379,0.3122,0.3342,0.3164,0.1372,0.0844,4,,,,,
13329,0.0398,0.0586,0.0448,0.0962,0.2372,0.3039,0.348,0.3192,0.151,0.1016,4,,,,,
13330,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13331,0.0437,0.0619,0.0494,0.0723,0.2476,0.3318,0.345,0.3422,0.1247,0.0657,4,,,,,
13332,0.0398,0.0586,0.0436,0.0965,0.2538,0.3289,0.3864,0.3381,0.1617,0.1116,4,,,,,
13333,0.0398,0.0586,0.0448,0.0962,0.2372,0.3039,0.348,0.3192,0.151,0.1016,4,,,,,
13334,0.0398,0.0586,0.0436,0.0965,0.2538,0.3289,0.3864,0.3381,0.1617,0.1116,4,,,,,
13335,0.0367,0.057,0.0417,0.0757,0.2539,0.3424,0.3536,0.3455,0.1241,0.0667,4,,,,,
13336,0.0403,0.0626,0.0464,0.0965,0.2538,0.3289,0.3598,0.3381,0.1617,0.1116,4,,,,,
13337,0.056,0.0772,0.0732,0.0934,0.2568,0.3457,0.3452,0.3445,0.1601,0.1134,4,,,,,
13338,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13339,0.0474,0.0625,0.0523,0.0879,0.2379,0.3122,0.3342,0.3164,0.1372,0.0844,4,,,,,
13340,0.0415,0.0614,0.0487,0.0879,0.2379,0.3122,0.3289,0.3164,0.1372,0.0844,4,,,,,
13341,0.038,0.0604,0.0414,0.0781,0.2719,0.3729,0.3737,0.3803,0.1354,0.0711,4,,,,,
13342,0.056,0.0772,0.0732,0.0934,0.2568,0.3457,0.3452,0.3445,0.1601,0.1134,4,,,,,
13343,0.0527,0.075,0.0681,0.0879,0.2379,0.3122,0.309,0.3164,0.1372,0.0844,4,,,,,
13344,0.0528,0.0709,0.0701,0.0962,0.2372,0.3039,0.3168,0.3192,0.151,0.1016,4,,,,,
13345,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13346,0.0426,0.0595,0.0436,0.0708,0.2521,0.3378,0.3548,0.3415,0.1161,0.0615,4,,,,,
13347,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13348,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13349,0.04,0.0605,0.0436,0.0757,0.2539,0.3424,0.3614,0.3455,0.1241,0.0667,4,,,,,
13350,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13351,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13352,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13353,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13354,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13355,0.039,0.0566,0.0422,0.0736,0.2646,0.3626,0.388,0.3801,0.1249,0.0657,4,,,,,
13356,0.0381,0.0585,0.04,0.0729,0.2722,0.3762,0.4033,0.3924,0.1267,0.0659,4,,,,,
13357,0.0398,0.0586,0.0448,0.0962,0.2372,0.3039,0.348,0.3192,0.151,0.1016,4,,,,,
13358,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13359,0.041,0.0603,0.0448,0.0723,0.2476,0.3318,0.3296,0.3422,0.1247,0.0657,4,,,,,
13360,0.0378,0.0561,0.0419,0.0934,0.2568,0.3457,0.3969,0.3445,0.1601,0.1134,4,,,,,
13361,0.0426,0.0595,0.0436,0.0708,0.2521,0.3378,0.3548,0.3415,0.1161,0.0615,4,,,,,
13362,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13363,0.041,0.0603,0.0448,0.0723,0.2476,0.3318,0.3296,0.3422,0.1247,0.0657,4,,,,,
13364,0.0367,0.057,0.0417,0.0757,0.2539,0.3424,0.3536,0.3455,0.1241,0.0667,4,,,,,
13365,0.0404,0.0595,0.0403,0.0757,0.2539,0.3424,0.3614,0.3455,0.1241,0.0667,4,,,,,
13366,0.0427,0.0638,0.05,0.0879,0.2379,0.3122,0.3522,0.3164,0.1372,0.0844,4,,,,,
13367,0.0392,0.0596,0.0444,0.0757,0.2637,0.359,0.3562,0.3735,0.1269,0.0656,4,,,,,
13368,0.0375,0.0563,0.0394,0.0729,0.2722,0.3762,0.4072,0.3924,0.1267,0.0659,4,,,,,
13369,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13370,0.0426,0.0595,0.0436,0.0708,0.2521,0.3378,0.3548,0.3415,0.1161,0.0615,4,,,,,
13371,0.0368,0.0574,0.0382,0.0757,0.2637,0.359,0.3957,0.3735,0.1269,0.0656,4,,,,,
13372,0.0398,0.0586,0.0436,0.0965,0.2538,0.3289,0.3864,0.3381,0.1617,0.1116,4,,,,,
13373,0.0518,0.0719,0.067,0.0962,0.2372,0.3039,0.3174,0.3192,0.151,0.1016,4,,,,,
13374,0.0384,0.0607,0.0419,0.0757,0.2637,0.359,0.375,0.3735,0.1269,0.0656,4,,,,,
13375,0.039,0.0624,0.0454,0.0703,0.268,0.3665,0.3934,0.382,0.1231,0.0598,4,,,,,
13376,0.0398,0.0586,0.0436,0.0965,0.2538,0.3289,0.3864,0.3381,0.1617,0.1116,4,,,,,
13377,0.0363,0.0604,0.0402,0.0708,0.2521,0.3378,0.3526,0.3415,0.1161,0.0615,4,,,,,
13378,0.0402,0.0604,0.0442,0.0703,0.268,0.3665,0.3694,0.382,0.1231,0.0598,4,,,,,
13379,0.0403,0.0622,0.0475,0.0723,0.2476,0.3318,0.3326,0.3422,0.1247,0.0657,4,,,,,
13380,0.0387,0.0572,0.0422,0.0757,0.2637,0.359,0.379,0.3735,0.1269,0.0656,4,,,,,
13381,0.0417,0.0609,0.0426,0.0708,0.2521,0.3378,0.3597,0.3415,0.1161,0.0615,4,,,,,
13382,0.0399,0.0569,0.041,0.076,0.2498,0.3249,0.3233,0.3496,0.1274,0.0684,4,,,,,
13383,0.0387,0.0572,0.0422,0.0757,0.2637,0.359,0.379,0.3735,0.1269,0.0656,4,,,,,
13384,0.0423,0.0619,0.0457,0.0757,0.2539,0.3424,0.3585,0.3455,0.1241,0.0667,4,,,,,
13385,0.0412,0.0595,0.0402,0.0708,0.2521,0.3378,0.3416,0.3415,0.1161,0.0615,4,,,,,
13386,0.0542,0.0771,0.0777,0.0965,0.2538,0.3289,0.3212,0.3381,0.1617,0.1116,4,,,,,
13387,0.0437,0.0619,0.0494,0.0723,0.2476,0.3318,0.345,0.3422,0.1247,0.0657,4,,,,,
13388,0.041,0.0603,0.0448,0.0723,0.2476,0.3318,0.3296,0.3422,0.1247,0.0657,4,,,,,
