sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
15212,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15213,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15214,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15215,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15216,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15217,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15218,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15219,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15220,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15221,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15222,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15223,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15224,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15225,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15226,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15227,0.0607,0.0773,0.0526,0.1003,0.2755,0.3379,0.3662,0.3442,0.144,0.0748, Ghazi,,,,,
15228,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15229,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15230,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15231,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15232,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15233,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15234,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15235,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15236,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15237,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15238,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15239,0.0669,0.0886,0.0661,0.1003,0.2755,0.3379,0.3392,0.3442,0.144,0.0748, Ghazi,,,,,
15240,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15241,0.0623,0.0815,0.0601,0.1055,0.2736,0.3464,0.3554,0.3457,0.1531,0.0831, Ghazi,,,,,
15242,0.0623,0.0815,0.0601,0.1055,0.2736,0.3464,0.3554,0.3457,0.1531,0.0831, Ghazi,,,,,
15243,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15244,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15245,0.0607,0.0773,0.0526,0.1003,0.2755,0.3379,0.3662,0.3442,0.144,0.0748, Ghazi,,,,,
15246,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15247,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15248,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15249,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15250,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15251,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15252,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15253,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15254,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15255,0.0414,0.0661,0.0432,0.0833,0.2904,0.3921,0.4026,0.4106,0.1386,0.0669, Ghazi,,,,,
15256,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15257,0.0597,0.0807,0.0745,0.0993,0.2867,0.3822,0.3898,0.394,0.1707,0.0995, Ghazi,,,,,
15258,0.0457,0.0625,0.0425,0.081,0.2987,0.4148,0.4372,0.4211,0.1426,0.0651, Ghazi,,,,,
15259,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15260,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15261,0.0457,0.0625,0.0425,0.081,0.2987,0.4148,0.4372,0.4211,0.1426,0.0651, Ghazi,,,,,
15262,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15263,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15264,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15265,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15266,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15267,0.0414,0.0661,0.0432,0.0833,0.2904,0.3921,0.4026,0.4106,0.1386,0.0669, Ghazi,,,,,
15268,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15269,0.0532,0.0833,0.0666,0.0963,0.2837,0.3833,0.3618,0.388,0.1647,0.0998, Ghazi,,,,,
15270,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15271,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15272,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15273,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15274,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15275,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15276,0.0532,0.0833,0.0666,0.0963,0.2837,0.3833,0.3618,0.388,0.1647,0.0998, Ghazi,,,,,
15277,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15278,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15279,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15280,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15281,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15282,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15283,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15284,0.0411,0.0618,0.041,0.0833,0.2904,0.3921,0.42,0.4106,0.1386,0.0669, Ghazi,,,,,
15285,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665, Ghazi,,,,,
15286,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15287,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15288,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15289,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15290,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15291,0.0411,0.0618,0.041,0.0833,0.2904,0.3921,0.42,0.4106,0.1386,0.0669, Ghazi,,,,,
15292,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15293,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995, Ghazi,,,,,
15294,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15295,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15296,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995, Ghazi,,,,,
15297,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15298,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15299,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15300,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15301,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15302,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15303,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15304,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15305,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15306,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665, Ghazi,,,,,
15307,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15308,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15309,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15310,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998, Ghazi,,,,,
15311,0.0432,0.0611,0.0404,0.081,0.2987,0.4148,0.434,0.4211,0.1426,0.0651, Ghazi,,,,,
15312,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15313,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15314,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15315,0.0532,0.0833,0.0666,0.0963,0.2837,0.3833,0.3618,0.388,0.1647,0.0998, Ghazi,,,,,
15316,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15317,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15318,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15319,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15320,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15321,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15322,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995, Ghazi,,,,,
15323,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15324,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15325,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15326,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15327,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15328,0.0432,0.0611,0.0404,0.081,0.2987,0.4148,0.434,0.4211,0.1426,0.0651, Ghazi,,,,,
15329,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15330,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15331,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15332,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15333,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15334,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15335,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15336,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15337,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15338,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15339,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15340,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15341,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15342,0.0457,0.0625,0.0425,0.081,0.2987,0.4148,0.4372,0.4211,0.1426,0.0651, Ghazi,,,,,
15343,0.0597,0.0807,0.0745,0.0993,0.2867,0.3822,0.3898,0.394,0.1707,0.0995, Ghazi,,,,,
15344,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15345,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15346,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15347,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15348,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15349,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15350,0.0411,0.0618,0.041,0.0833,0.2904,0.3921,0.42,0.4106,0.1386,0.0669, Ghazi,,,,,
15351,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15352,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15353,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15354,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15355,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995, Ghazi,,,,,
15356,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15357,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995, Ghazi,,,,,
15358,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15359,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15360,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15361,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15362,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15363,0.0432,0.0611,0.0404,0.081,0.2987,0.4148,0.434,0.4211,0.1426,0.0651, Ghazi,,,,,
15364,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15365,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15366,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15367,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15368,0.0457,0.0625,0.0425,0.081,0.2987,0.4148,0.4372,0.4211,0.1426,0.0651, Ghazi,,,,,
15369,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998, Ghazi,,,,,
15370,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15371,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15372,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15373,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15374,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15375,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15376,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15377,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15378,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15379,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15380,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15381,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15382,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15383,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15384,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15385,0.0457,0.0625,0.0425,0.081,0.2987,0.4148,0.4372,0.4211,0.1426,0.0651, Ghazi,,,,,
15386,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15387,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665, Ghazi,,,,,
15388,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609, Ghazi,,,,,
15389,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15390,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15391,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15392,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609, Ghazi,,,,,
15393,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15394,0.0414,0.0661,0.0432,0.0833,0.2904,0.3921,0.4026,0.4106,0.1386,0.0669, Ghazi,,,,,
15395,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665, Ghazi,,,,,
15396,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15397,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15398,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998, Ghazi,,,,,
15399,0.0432,0.0611,0.0404,0.081,0.2987,0.4148,0.434,0.4211,0.1426,0.0651, Ghazi,,,,,
15400,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15401,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15402,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15403,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15404,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15405,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15406,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651, Ghazi,,,,,
15407,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15408,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998, Ghazi,,,,,
15409,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15410,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998, Ghazi,,,,,
15411,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15412,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
15413,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15414,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998, Ghazi,,,,,
15415,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15416,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15417,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15418,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665, Ghazi,,,,,
15419,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995, Ghazi,,,,,
15420,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15421,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995, Ghazi,,,,,
15422,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15423,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609, Ghazi,,,,,
15424,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998, Ghazi,,,,,
15425,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669, Ghazi,,,,,
15426,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665, Ghazi,,,,,
15427,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669, Ghazi,,,,,
15428,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15429,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15430,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665, Ghazi,,,,,
15431,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609, Ghazi,,,,,
15432,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651, Ghazi,,,,,
